race_id,race_name,date,surface,distance,track_condition,class,finish_position,gate,horse_no,horse_name,horse_id,jockey_name,jockey_id,trainer_name,trainer_id,horse_weight,horse_weight_diff
202546090701,ただいま金沢競馬賞(C1),2025-09-07,ダ,1500,良,C,7,8,12,スマートアクシオン,2019102527,魚住謙心,result,鋤田誠二,result,529,5.0
202546090701,ただいま金沢競馬賞(C1),2025-09-07,ダ,1500,良,C,8,1,1,クィーンルーラー,2021101706,加藤翔馬,result,加藤和義,result,461,-2.0
202546090701,ただいま金沢競馬賞(C1),2025-09-07,ダ,1500,良,C,9,5,5,アルマジャック,2021100518,鈴木太一,result,加藤和宏,result,473,15.0
202546090701,ただいま金沢競馬賞(C1),2025-09-07,ダ,1500,良,C,10,8,11,ノーザンピーク,2018106315,吉田晃浩,result,高橋優子,result,489,10.0
202546090701,ただいま金沢競馬賞(C1),2025-09-07,ダ,1500,良,C,11,6,7,フィルムスコア,2018103063,沖静男,result,黒木豊,result,450,-4.0
202546090701,ただいま金沢競馬賞(C1),2025-09-07,ダ,1500,良,C,12,7,10,ハクサンアップル,2021100758,青柳正義,result,堀場裕充,result,442,-1.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,1,8,9,メイショウヒメゴゼ,2019104097,笹川翼,result,井樋一也,result,476,-6.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,2,1,1,レイオーバー,2022103311,中島龍也,result,金田一昌,result,469,13.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,3,6,6,アポロダーウィン,2017101491,服部大地,result,宗綱泰彦,result,522,0.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,4,3,3,コスモアイビー,2020105748,柴田勇真,result,加藤和宏,result,512,-14.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,5,5,5,ベストイズアスク,2021102319,葛山晃平,result,川添明弘,result,426,5.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,6,7,8,クイーンオブロード,2019101152,甲賀弘隆,result,黒木豊,result,429,-1.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,7,8,10,ナイルローズ,2018103196,青柳正義,result,井樋一也,result,502,-1.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,8,7,7,ピースポート,2021103611,松戸政也,result,金田一昌,result,477,-3.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,9,2,2,ジュンシリアス,2020104189,魚住謙心,result,鋤田誠二,result,472,8.0
202546090702,早川実穂 誕生日記念(C1),2025-09-07,ダ,1500,良,C,10,4,4,フランコニア,2020101507,栗原大河,result,菅原欣也,result,475,3.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,1,7,9,イモータルソウル,2018103802,中島龍也,result,加藤和宏,result,469,0.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,2,7,10,デルマスソバライ,2020102105,平瀬城久,result,加藤和義,result,427,7.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,3,5,5,フェスティヴカレン,2021103193,笹川翼,result,堀場裕充,result,448,-10.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,4,2,2,ナックエクスプレス,2021107105,加藤翔馬,result,中川雅之,result,435,3.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,5,4,4,アポロリリー,2017100034,鈴木太一,result,室井眞文,result,422,13.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,6,5,6,エイチエヌバンピー,2020105061,米倉知,result,佐藤茂,result,472,-9.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,7,6,8,グランメゾン,2019101159,甲賀弘隆,result,宗綱泰彦,result,452,1.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,8,8,12,レイワガンタン,2019101272,吉田晃浩,result,佐藤茂,result,469,7.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,9,1,1,ゴールドマジカル,2021106878,青柳正義,result,中川雅之,result,435,8.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,10,3,3,パインピーチ,2021106463,柴田勇真,result,池田敦,result,431,4.0
202546090703,お金モテSTYLE★ブルーオーシャン記念(C1),2025-09-07,ダ,1400,良,C,11,6,7,マテウス,2019106820,松戸政也,result,藤田弘治,result,528,-6.0
202546090704,C13,2025-09-07,ダ,1400,良,C,1,6,6,アリーエテルネ,2021103687,魚住謙心,result,藤田弘治,result,451,5.0
202546090704,C13,2025-09-07,ダ,1400,良,C,2,8,8,デルマソトコマタ,2020102774,鈴木太一,result,加藤和義,result,416,-11.0
202546090704,C13,2025-09-07,ダ,1400,良,C,3,3,3,ピナーカ,2021103612,加藤翔馬,result,堀場裕充,result,476,5.0
202546090704,C13,2025-09-07,ダ,1400,良,C,4,7,7,ミテクレコノアシ,2020100048,兼子千央,result,井樋一也,result,520,8.0
202546090704,C13,2025-09-07,ダ,1400,良,C,5,1,1,アナザーヴィータ,2018101623,青柳正義,result,井樋一也,result,496,1.0
202546090704,C13,2025-09-07,ダ,1400,良,C,6,5,5,レッツドゥイット,2019103126,吉田晃浩,result,佐藤茂,result,472,5.0
202546090704,C13,2025-09-07,ダ,1400,良,C,7,4,4,コンパウンダー,2015101571,沖静男,result,川添明弘,result,471,2.0
202546090704,C13,2025-09-07,ダ,1400,良,C,8,2,2,リュウノステルス,2020100312,平瀬城久,result,加藤和義,result,450,16.0
202546090704,C13,2025-09-07,ダ,1400,良,C,9,8,9,フレーズタルト,2021100742,松戸政也,result,中川雅之,result,470,4.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,1,7,9,グリグリグリジロウ,2020101236,青柳正義,result,池田敦,result,512,13.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,2,3,3,シュプリームアロー,2021106937,沖静男,result,川添明弘,result,465,4.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,3,5,6,ナンヨーノサラ,2020103050,甲賀弘隆,result,黒木豊,result,465,-1.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,4,2,2,テーオートルネード,2019104053,鈴木太一,result,井樋一也,result,481,2.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,5,4,4,マーブルミミ,2020107004,中島龍也,result,藤田弘治,result,424,-15.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,6,6,8,リターンオブクイン,2018100705,柴田勇真,result,藤田弘治,result,436,8.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,7,1,1,ランドエース,2021100485,魚住謙心,result,佐藤茂,result,437,8.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,8,7,10,クリーンスレイト,2018100684,加藤翔馬,result,加藤和義,result,475,-24.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,9,8,11,ギンザターゲット,2021103229,松戸政也,result,井樋一也,result,467,-6.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,10,6,7,ユーバーウィンデン,2020106960,吉田晃浩,result,佐藤茂,result,528,-3.0
202546090705,翔輝さんきさちゃんご結婚おめでとう!記念(C1),2025-09-07,ダ,1500,良,C,11,5,5,ロマンチックボーイ,2020101173,服部大地,result,野田幸雄,result,464,-1.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,1,6,6,ブレイクネック,2020103976,笹川翼,result,堀場裕充,result,525,-10.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,2,3,3,ラヴベイ,2021106969,加藤翔馬,result,加藤和義,result,400,-4.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,3,1,1,ビービービルダー,2018101356,柴田勇真,result,高橋俊之,result,477,3.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,4,5,5,ラシェンテ,2021102343,兼子千央,result,井樋一也,result,438,-2.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,5,7,8,ビルマチーク,2021106101,栗原大河,result,菅原欣也,result,437,0.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,6,7,7,アイビーテーラー,2019101338,葛山晃平,result,川添明弘,result,440,-1.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,7,2,2,ファーマスター,2018100603,中島龍也,result,井樋一也,result,444,-1.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,8,4,4,ラインレインボー,2021104446,鈴木太一,result,井樋一也,result,492,11.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,9,8,9,キャリーアドリーム,2020106889,松戸政也,result,川添明弘,result,436,9.0
202546090706,金沢競馬は楽天競馬で投票!特別(C1),2025-09-07,ダ,900,良,C,10,8,10,メリーモアナ,2020106389,沖静男,result,川添明弘,result,445,0.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,1,6,6,クロライナ,2022104753,青柳正義,result,中川雅之,result,492,14.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,2,1,1,カンタカナリート,2022105630,笹川翼,result,井樋一也,result,461,6.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,3,6,7,カガアキュート,2022101963,鈴木太一,result,加藤和義,result,445,-6.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,4,8,10,エイトビートレター,2022107018,栗原大河,result,菅原欣也,result,436,4.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,5,5,5,ベストタンゴ,2022109071,平瀬城久,result,鈴木正也,result,428,-1.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,6,2,2,リトルクインビー,2022104459,吉田晃浩,result,高橋俊之,result,398,0.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,7,7,9,リュウノノーチラス,2022106061,加藤翔馬,result,加藤和義,result,511,5.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,8,3,3,ジョウネツ,2022102474,甲賀弘隆,result,高橋優子,result,436,4.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,9,4,4,ブルーメリー,2022106941,松戸政也,result,中川雅之,result,478,-2.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,10,7,8,クリノマックイーン,2022102012,柴田勇真,result,菅原欣也,result,459,-6.0
202546090707,高槻りつ活動7周年記念(3歳),2025-09-07,ダ,1500,良,C,11,8,11,コンチマカロン,2022109059,中島龍也,result,池田敦,result,456,-8.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,1,6,7,モカチャン,2022104169,魚住謙心,result,加藤和義,result,414,7.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,2,5,6,ネガイハカナウ,2022107054,渡辺竜也,result,高橋俊之,result,432,17.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,3,2,2,チェストイケ,2022109177,鈴木太一,result,池田敦,result,487,2.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,4,5,5,メイショウマクジキ,2022102576,中島龍也,result,加藤和宏,result,467,-3.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,5,8,12,エムザックドリーム,2022101236,平瀬城久,result,中川雅之,result,436,6.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,6,4,4,マギーズミッション,2022104476,吉田晃浩,result,鋤田誠二,result,402,2.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,7,3,3,サノノラブミー,2022102030,松戸政也,result,加藤和宏,result,446,0.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,8,6,8,カンツォーネ,2022107019,兼子千央,result,加藤和義,result,457,-3.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,9,1,1,アオボシ,2022100513,加藤翔馬,result,井樋一也,result,458,-16.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,10,8,11,マルモジーニー,2022102654,青柳正義,result,鋤田誠二,result,445,4.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,11,7,9,ダテヒリュウ,2022100447,柴田勇真,result,加藤和宏,result,506,-5.0
202546090708,3歳A2,2025-09-07,ダ,1400,良,A,12,7,10,クレベール,2022102955,栗原大河,result,加藤和宏,result,469,8.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,1,7,8,ハクサンソヌス,2021100780,加藤翔馬,result,加藤和宏,result,456,-2.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,2,3,3,ハガネ,2020101577,米倉知,result,藤田弘治,result,468,-9.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,3,6,6,ハートロック,2018102268,笹川翼,result,藤田弘治,result,519,2.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,4,4,4,ヨハン,2016103115,平瀬城久,result,加藤和義,result,431,0.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,5,1,1,ジェイケイミリミリ,2019100921,中島龍也,result,高橋俊之,result,463,6.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,6,7,9,イロハニオエ,2019100354,吉田晃浩,result,佐藤茂,result,518,-7.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,7,6,7,ファビュラスロード,2021107176,魚住謙心,result,鋤田誠二,result,470,-11.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,8,8,11,モノクロームスター,2020106576,鈴木太一,result,加藤和宏,result,503,3.0
202546090709,いしかわインフラ・フォトクリップ杯(B1),2025-09-07,ダ,1500,良,B,9,5,5,マイネルクロンヌ,2017102952,栗原大河,result,堀場裕充,result,503,-10.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,1,6,7,モズマゾク,2018101075,加藤翔馬,result,井樋一也,result,493,-9.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,2,6,6,メルテミア,2018103266,栗原大河,result,池田敦,result,480,1.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,3,4,4,エムティワルツ,2021103086,魚住謙心,result,佐藤茂,result,441,-1.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,4,7,8,ポッドアワーズ,2018102677,鈴木太一,result,加藤和宏,result,513,-4.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,5,8,10,クリノチャールズ,2022101440,松戸政也,result,加藤和宏,result,437,-3.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,6,8,11,ノイジーアプローチ,2020110053,平瀬城久,result,池田敦,result,498,0.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,7,2,2,ゴールドブラボー,2021106882,青柳正義,result,中川雅之,result,437,3.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,8,3,3,ジェネロジテ,2020104060,吉田晃浩,result,田嶋弘幸,result,515,-2.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,9,5,5,イントゥザファイア,2020100133,柴田勇真,result,田嶋弘幸,result,478,-11.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,10,7,9,タイサイ,2016106450,笹川翼,result,堀場裕充,result,523,9.0
202546090710,加賀れんこんで粘り強く!特別(A2),2025-09-07,ダ,1700,良,A,11,1,1,サエチ,2019103808,中島龍也,result,高橋俊之,result,500,15.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,1,4,4,アンダーレ,2019105953,栗原大河,result,菅原欣也,result,450,-1.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,2,8,9,スライスヘリテージ,2020100508,吉田晃浩,result,佐藤茂,result,483,-7.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,3,1,1,エムティトップ,2021104816,渡辺竜也,result,佐藤茂,result,411,-6.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,4,7,7,ヴァイタリティ,2020101790,青柳正義,result,藤田弘治,result,517,-1.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,5,6,6,クリノキングボス,2017105720,中島龍也,result,加藤和宏,result,494,5.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,6,8,10,デイドリームビーチ,2020106973,松戸政也,result,金田一昌,result,458,0.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,7,3,3,ルパルテール,2019103311,柴田勇真,result,菅原欣也,result,452,9.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,8,7,8,ミーハディビーナ,2017103323,魚住謙心,result,菅原欣也,result,450,0.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,9,2,2,アレピアード,2019101575,甲賀弘隆,result,高橋優子,result,450,10.0
202546090711,頑張ろう!金沢競馬 大雨浸水からの復活記(B1),2025-09-07,ダ,1400,良,B,10,5,5,プレストスター,2017103371,笹川翼,result,堀場裕充,result,499,3.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,1,6,8,リトルサムシング,2022105636,丸野勝虎,result,加藤和義,result,492,0.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,2,8,12,ゴールドパース,2022105916,渡辺竜也,result,佐藤茂,result,502,-12.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,3,3,3,タルバン,2022103319,中島龍也,result,加藤和宏,result,457,7.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,4,6,7,キタノダイヤ,2022103223,青柳正義,result,鈴木正也,result,459,0.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,5,7,10,ビバロジータ,2022106358,加藤翔馬,result,加藤和義,result,443,2.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,6,2,2,ショウガマッタナシ,2022104265,栗原大河,result,高橋俊之,result,425,8.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,7,5,5,ワールドラブ,2022101205,沖静男,result,室井眞文,result,459,0.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,8,5,6,スターカナザワ,2022101303,笹川翼,result,中川雅之,result,475,7.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,9,4,4,オンリーモーガン,2022103971,鈴木太一,result,中川雅之,result,435,9.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,10,8,11,トレヴィーテ,2022106594,松戸政也,result,中川雅之,result,439,-8.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,11,1,1,ロバリアノキセキ,2022109076,柴田勇真,result,菅原欣也,result,425,-5.0
202546090712,"サラブレッド大賞典

重賞",2025-09-07,ダ,2000,良,C,12,7,9,クインズパフェ,2022106591,甲賀弘隆,result,中川雅之,result,456,-2.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,1,6,7,モーモークローム,2023101836,吉田晃浩,result,田嶋弘幸,result,461,13.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,2,8,11,ベストダンサー,2023105988,魚住謙心,result,鈴木正也,result,446,4.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,3,6,6,スマイルホップ,2023104055,栗原大河,result,菅原欣也,result,410,0.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,4,3,3,コンバットシュキ,2023105631,服部大地,result,川添明弘,result,412,-2.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,5,5,5,キヨスミ,2023102340,甲賀弘隆,result,高橋優子,result,396,2.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,6,2,2,オーデンネオ,2023104643,平瀬城久,result,高橋俊之,result,372,2.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,7,4,4,マイファイト,2023101245,松戸政也,result,田嶋弘幸,result,460,17.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,8,8,10,ハヤブサアロー,2023106051,青柳正義,result,池田敦,result,418,0.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,9,7,9,ティーマベーラ,2023104638,加藤翔馬,result,堀場裕充,result,410,-4.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,10,1,1,ゴールドリスト,2023100227,柴田勇真,result,高橋俊之,result,454,2.0
202546080501,2歳2,2025-08-05,ダ,900,良,C,11,7,8,イットールビー,2023104783,沖静男,result,川添明弘,result,378,1.0
202546080502,向日葵特別(2歳),2025-08-05,ダ,1400,良,C,1,3,3,エムティジーク,2023102638,中島龍也,result,佐藤茂,result,433,-2.0
202546080502,向日葵特別(2歳),2025-08-05,ダ,1400,良,C,2,6,6,ノトフェニックス,2023101247,柴田勇真,result,金田一昌,result,481,7.0
202546080502,向日葵特別(2歳),2025-08-05,ダ,1400,良,C,3,4,4,リュシエンヌ,2023100442,吉田晃浩,result,佐藤茂,result,459,12.0
202546080502,向日葵特別(2歳),2025-08-05,ダ,1400,良,C,4,1,1,ケーズコマクサ,2023103641,吉原寛人,result,中川雅之,result,463,18.0
202546080502,向日葵特別(2歳),2025-08-05,ダ,1400,良,C,5,5,5,ヤマミダイオウ,2023100644,松戸政也,result,中川雅之,result,482,12.0
202546080502,向日葵特別(2歳),2025-08-05,ダ,1400,良,C,6,2,2,ルビーアグニス,2023106522,加藤翔馬,result,中川雅之,result,515,7.0
202546080503,堅也&涼華ハッピーウエディングカップ(C2),2025-08-05,ダ,1400,良,C,1,3,3,レッツリブオン,2019104135,柴田勇真,result,金田一昌,result,475,-5.0
202546080503,堅也&涼華ハッピーウエディングカップ(C2),2025-08-05,ダ,1400,良,C,2,6,6,カミヤガルーラ,2018101749,中島龍也,result,金田一昌,result,460,-7.0
202546080503,堅也&涼華ハッピーウエディングカップ(C2),2025-08-05,ダ,1400,良,C,3,1,1,ネモフィラ,2020106232,栗原大河,result,菅原欣也,result,455,-6.0
202546080503,堅也&涼華ハッピーウエディングカップ(C2),2025-08-05,ダ,1400,良,C,4,2,2,ヴェロニク,2017104376,魚住謙心,result,加藤和義,result,405,-2.0
202546080503,堅也&涼華ハッピーウエディングカップ(C2),2025-08-05,ダ,1400,良,C,5,7,7,ハートリープ,2018102175,沖静男,result,川添明弘,result,424,-3.0
202546080503,堅也&涼華ハッピーウエディングカップ(C2),2025-08-05,ダ,1400,良,C,6,4,4,ムーンライトアリア,2017102054,青柳正義,result,鈴木正也,result,464,0.0
202546080503,堅也&涼華ハッピーウエディングカップ(C2),2025-08-05,ダ,1400,良,C,7,5,5,ケレンシア,2020106985,服部大地,result,川添明弘,result,493,-3.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,1,8,8,ベストイズアスク,2021102319,魚住謙心,result,川添明弘,result,421,-12.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,2,3,3,ビーチブルース,2020100263,松戸政也,result,菅原欣也,result,491,1.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,3,2,2,チャックイーズラブ,2021103165,服部大地,result,高橋俊之,result,425,-2.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,4,6,6,ビックハート,2017106423,甲賀弘隆,result,高橋優子,result,402,-3.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,5,7,7,ビアメントブラスト,2021100608,栗原大河,result,鋤田誠二,result,431,3.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,6,4,4,ビービービルダー,2018101356,柴田勇真,result,高橋俊之,result,474,-2.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,7,1,1,タニオブカンナ,2021100987,沖静男,result,川添明弘,result,457,5.0
202546080504,ツンさんお誕生日もシャーーーーーっ!記念(C2),2025-08-05,ダ,1500,良,C,8,5,5,ヨドノストーリー,2020100893,吉田晃浩,result,高橋優子,result,442,6.0
202546080505,C24,2025-08-05,ダ,1500,良,C,1,7,7,イモータルソウル,2018103802,中島龍也,result,加藤和宏,result,469,6.0
202546080505,C24,2025-08-05,ダ,1500,良,C,2,6,6,クツワファミリー,2020104626,柴田勇真,result,高橋俊之,result,486,4.0
202546080505,C24,2025-08-05,ダ,1500,良,C,3,1,1,ナイトプラネット,2021106220,松戸政也,result,井樋一也,result,452,0.0
202546080505,C24,2025-08-05,ダ,1500,良,C,4,4,4,キアンクラッシコ,2021106028,沖静男,result,川添明弘,result,430,-3.0
202546080505,C24,2025-08-05,ダ,1500,良,C,5,2,2,トップキング,2019104121,魚住謙心,result,鋤田誠二,result,442,1.0
202546080505,C24,2025-08-05,ダ,1500,良,C,6,5,5,ミギフック,2020101294,鈴木太一,result,鈴木正也,result,501,-1.0
202546080505,C24,2025-08-05,ダ,1500,良,C,7,3,3,ヒストリアノワール,2018104996,甲賀弘隆,result,宗綱泰彦,result,400,-7.0
202546080506,リワメモ感謝祭杯2025(C2),2025-08-05,ダ,1400,良,C,1,3,3,ギンザターゲット,2021103229,松戸政也,result,井樋一也,result,473,10.0
202546080506,リワメモ感謝祭杯2025(C2),2025-08-05,ダ,1400,良,C,2,8,8,アエノジュピター,2021103416,青柳正義,result,藤田弘治,result,439,0.0
202546080506,リワメモ感謝祭杯2025(C2),2025-08-05,ダ,1400,良,C,3,5,5,ミラクルカカオ,2021104685,鈴木太一,result,加藤和義,result,399,1.0
202546080506,リワメモ感謝祭杯2025(C2),2025-08-05,ダ,1400,良,C,4,6,6,コスモカノア,2021106792,魚住謙心,result,川添明弘,result,404,4.0
202546080506,リワメモ感謝祭杯2025(C2),2025-08-05,ダ,1400,良,C,5,1,1,ヘリオシース,2016101211,柴田勇真,result,野田幸雄,result,424,-7.0
202546080506,リワメモ感謝祭杯2025(C2),2025-08-05,ダ,1400,良,C,6,7,7,ウチョウテン,2018100896,甲賀弘隆,result,黒木豊,result,476,-1.0
